player_id,player_name,nationality,born,player_url
89fbca3f,Katie McClure,Katie McClure,1998,https://fbref.com/en/players/89fbca3f/Katie-McClure
36355319,Amanda McGlynn,Amanda McGlynn,1998,https://fbref.com/en/players/36355319/Amanda-McGlynn
2d8ec240,Tara McKeown,Tara McKeown,1999,https://fbref.com/en/players/2d8ec240/Tara-McKeown
8844d594,Addisyn Merrick,Addisyn Merrick,1998,https://fbref.com/en/players/8844d594/Addisyn-Merrick
db1957b4,Tatumn Milazzo,Tatumn Milazzo,1998,https://fbref.com/en/players/db1957b4/Tatumn-Milazzo
6946f9d4,Cassie Miller,Cassie Miller,1995,https://fbref.com/en/players/6946f9d4/Cassie-Miller
29355aaf,Sinclaire Miramontez,Sinclaire Miramontez,1998,https://fbref.com/en/players/29355aaf/Sinclaire-Miramontez
981cf9db,Zoe Morse,Zoe Morse,1998,https://fbref.com/en/players/981cf9db/Zoe-Morse
3ee50ac6,Olivia Moultrie,Olivia Moultrie,2005,https://fbref.com/en/players/3ee50ac6/Olivia-Moultrie
4d1202ca,Meaghan Nally,Meaghan Nally,1998,https://fbref.com/en/players/4d1202ca/Meaghan-Nally
e8b6acbb,Carly Nelson,Carly Nelson,1998,https://fbref.com/en/players/e8b6acbb/Carly-Nelson
6ce1049b,Freja Olofsson,Freja Olofsson,1998,https://fbref.com/en/players/6ce1049b/Freja-Olofsson
d4cf6b21,Taylor Otto,Taylor Otto,1997,https://fbref.com/en/players/d4cf6b21/Taylor-Otto
05d6a62d,Courtney Petersen,Courtney Petersen,1997,https://fbref.com/en/players/05d6a62d/Courtney-Petersen
938dc3a8,Kiki Pickett,Kiki Pickett,1999,https://fbref.com/en/players/938dc3a8/Kiki-Pickett
28197d4c,Victoria Pickett,Victoria Pickett,1996,https://fbref.com/en/players/28197d4c/Victoria-Pickett
57045f36,Brianna Pinto,Brianna Pinto,2000,https://fbref.com/en/players/57045f36/Brianna-Pinto
cb4727f2,Konya Plummer,Konya Plummer,1997,https://fbref.com/en/players/cb4727f2/Konya-Plummer
3fd67fb6,Taylor Porter,Taylor Porter,1997,https://fbref.com/en/players/3fd67fb6/Taylor-Porter
01e11f77,Andrea Rán Hauksdóttir,Andrea Rán Hauksdóttir,1996,https://fbref.com/en/players/01e11f77/Andrea-Ran-Hauksdottir
c99616d8,Kaleigh Riehl,Kaleigh Riehl,1996,https://fbref.com/en/players/c99616d8/Kaleigh-Riehl
c65fc5cf,Ali Riley,Ali Riley,1987,https://fbref.com/en/players/c65fc5cf/Ali-Riley
303cf6f1,Parker Roberts,Parker Roberts,1997,https://fbref.com/en/players/303cf6f1/Parker-Roberts
917838ed,Julia Roddar,Julia Roddar,1992,https://fbref.com/en/players/917838ed/Julia-Roddar
74911ec6,Trinity Rodman,Trinity Rodman,2002,https://fbref.com/en/players/74911ec6/Trinity-Rodman
da039d06,Karina Rodriguez,Karina Rodriguez,1999,https://fbref.com/en/players/da039d06/Karina-Rodriguez
22502cce,Yazmeen Ryan,Yazmeen Ryan,1999,https://fbref.com/en/players/22502cce/Yazmeen-Ryan
63667d66,Ebony Salmon,Ebony Salmon,2001,https://fbref.com/en/players/63667d66/Ebony-Salmon
9ced946b,Ashley Sanchez,Ashley Sanchez,1999,https://fbref.com/en/players/9ced946b/Ashley-Sanchez
ef032510,Delanie Sheehan,Delanie Sheehan,1999,https://fbref.com/en/players/ef032510/Delanie-Sheehan
cd6a0894,Jéssica Silva,Jéssica Silva,1994,https://fbref.com/en/players/cd6a0894/Jessica-Silva
af9a233a,Lee So-dam,Lee So-dam,1994,https://fbref.com/en/players/af9a233a/Lee-So-dam
ce77fcdb,Mariana Speckmaier,Mariana Speckmaier,1997,https://fbref.com/en/players/ce77fcdb/Mariana-Speckmaier
271e0873,Bianca St-Georges,Bianca St-Georges,1997,https://fbref.com/en/players/271e0873/Bianca-St-Georges
268a4e22,Ella Stevens,Ella Stevens,1997,https://fbref.com/en/players/268a4e22/Ella-Stevens
602ba0c3,Saori Takarada,Saori Takarada,1999,https://fbref.com/en/players/602ba0c3/Saori-Takarada
8a91b0e9,Gaëtane Thiney,Gaëtane Thiney,1985,https://fbref.com/en/players/8a91b0e9/Gaetane-Thiney
3cbb2e2c,Phallon Tullis-Joyce,Phallon Tullis-Joyce,1996,https://fbref.com/en/players/3cbb2e2c/Phallon-Tullis-Joyce
a21edf38,Amy Turner,Amy Turner,1991,https://fbref.com/en/players/a21edf38/Amy-Turner
5805fc7c,Evelyne Viens,Evelyne Viens,1997,https://fbref.com/en/players/5805fc7c/Evelyne-Viens
bbdfa558,Brianna Visalli,Brianna Visalli,1995,https://fbref.com/en/players/bbdfa558/Brianna-Visalli
1a283251,Chelsee Washington,Chelsee Washington,1997,https://fbref.com/en/players/1a283251/Chelsee-Washington
56d5fb23,Ally Watt,Ally Watt,1997,https://fbref.com/en/players/56d5fb23/Ally-Watt
a244d14b,Morgan Weaver,Morgan Weaver,1997,https://fbref.com/en/players/a244d14b/Morgan-Weaver
a4568174,Sophia Wilson,Sophia Wilson,2000,https://fbref.com/en/players/a4568174/Sophia-Wilson
54c9617f,Kumi Yokoyama,Kumi Yokoyama,1993,https://fbref.com/en/players/54c9617f/Kumi-Yokoyama
